dropdown_value,dropdown_text,document_link
Fregionaia (Lucca),Fregionaia (Lucca),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/54488eba526af6a5c1256fa2005a2629?OpenDocument
Frattavecchia (Castiglione del Lago),Frattavecchia (Castiglione del Lago),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fe8e5094dd56f749c1256fa3005c609a?OpenDocument
Fratta delli figliuoli di Uberto,Fratta delli figliuoli di Uberto,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eed7fe71f5ee309cc1256f3b004d3970?OpenDocument
Fratta,Fratta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eed7fe71f5ee309cc1256f3b004d3970?OpenDocument
Frascati,Frascati,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/65d930c9c8c29a73c1256fa2005a2615?OpenDocument
Foza,Foza,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b0b4b9038080c355c1256fa2005a2607?OpenDocument
Foxanum,Foxanum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dccf86644e9b9042c1256fa2005a24af?OpenDocument
Fossombrone,Fossombrone,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/701a086d10707d8cc1256fa2005a257d?OpenDocument
Fossanum,Fossanum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dccf86644e9b9042c1256fa2005a24af?OpenDocument
Fossano,Fossano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dccf86644e9b9042c1256fa2005a24af?OpenDocument
Fossalta di Portogruaro,Fossalta di Portogruaro,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2a5a5a39aada886dc1256fa2005a2467?OpenDocument
Forumsempronii,Forumsempronii,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/701a086d10707d8cc1256fa2005a257d?OpenDocument
Forumpopilii,Forumpopilii,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a4e45d1c0a55985ac1256fa3005c6002?OpenDocument
Forumpompilii,Forumpompilii,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a4e45d1c0a55985ac1256fa3005c6002?OpenDocument
Forum Julii,Forum Julii,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/88f12a091761a150c1257089002d8580?OpenDocument
Fortinopolis,Fortinopolis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eaf1a0fc31a64133c1256fa30060238b?OpenDocument
Forolivium,Forolivium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c6b6cd30dd5269c9c1256fa2005a224f?OpenDocument
Forojulium,Forojulium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/88f12a091761a150c1257089002d8580?OpenDocument
Forno Alpi Graie (Groscavallo),Forno Alpi Graie (Groscavallo),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bafa4f1b5e4951fec1256fa3005c602f?OpenDocument
Formello,Formello,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/9ceb18aad26f20c9c1256fa2005a2435?OpenDocument
Formazza,Formazza,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6614d6583cc16ceec1256fa2005a240b?OpenDocument
Formatia,Formatia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6614d6583cc16ceec1256fa2005a240b?OpenDocument
Forlivium,Forlivium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c6b6cd30dd5269c9c1256fa2005a224f?OpenDocument
Forlimpopoli,Forlimpopoli,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a4e45d1c0a55985ac1256fa3005c6002?OpenDocument
_78pnn4r4d_,Forlì,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c6b6cd30dd5269c9c1256fa2005a224f?OpenDocument
Fontanelice,Fontanelice,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7c77ab993e6a2bf2c1256fa2005a223b?OpenDocument
Fontana,Fontana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7c77ab993e6a2bf2c1256fa2005a223b?OpenDocument
Fondi,Fondi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b645f8ed07f742c8c1256fa2005a20d8?OpenDocument
Follicium,Follicium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f109c994742b66c4c1256fa3005c5f9d?OpenDocument
Folitium,Folitium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f109c994742b66c4c1256fa3005c5f9d?OpenDocument
Foligno,Foligno,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8d7391112d3a950ac1256fa2005a1fac?OpenDocument
Foiano della Chiana,Foiano della Chiana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a80087ce5ddf8e09c1256fa2005a1f39?OpenDocument
Foglizzo,Foglizzo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f109c994742b66c4c1256fa3005c5f9d?OpenDocument
Foglitium,Foglitium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f109c994742b66c4c1256fa3005c5f9d?OpenDocument
Foggia,Foggia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e6a678888aa2cb41c1256fa2005a1efd?OpenDocument
Flumet,Flumet,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/565a8cf33935c0c7c1256fa2005a1eeb?OpenDocument
Flumen sancti Viti in Liburnia,Flumen sancti Viti in Liburnia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4244419762c2b149c1256fa2005a1e69?OpenDocument
Florentinum,Florentinum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bfd39f2bc074792cc1256f9a0047cdef?OpenDocument
Florentia,Florentia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5330aeb36fdf21dac1256fa2005a0865?OpenDocument
Flavianum,Flavianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f9d415f8ee150ee8c1256fa2005a0599?OpenDocument
Flastra,Flastra,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/23e98475b4e45348c1256fa2005a05bd?OpenDocument
Fivizzano,Fivizzano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ed65337e45a58fc9c1256fa2005a1e79?OpenDocument
Fiume S. Vito,Fiume S. Vito,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4244419762c2b149c1256fa2005a1e69?OpenDocument
Fiume,Fiume,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4244419762c2b149c1256fa2005a1e69?OpenDocument
Fiumalbo,Fiumalbo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/49dfbd88f0ef7a0fc1256fa2005a1e3d?OpenDocument
Fiuggi,Fiuggi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f561b6d201ec92f6c1256fa2005a1d42?OpenDocument
Firmum,Firmum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fd5692f9a24f19b1c1256fa20059fde1?OpenDocument
Firenze,Firenze,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5330aeb36fdf21dac1256fa2005a0865?OpenDocument
Fiorentino,Fiorentino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bfd39f2bc074792cc1256f9a0047cdef?OpenDocument
Finarium,Finarium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/772f7b595577a88fc1256fa2005a07bc?OpenDocument
Finale Ligure,Finale Ligure,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/772f7b595577a88fc1256fa2005a07bc?OpenDocument
Filottrano,Filottrano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/681c6b44061f28abc1256fa2005a0766?OpenDocument
Filetto (Villafranca in Lunigiana),Filetto (Villafranca in Lunigiana),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6610f0bd80a0266bc1256fa2005a0715?OpenDocument
Filettino,Filettino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e55032d736fedad7c1256fa2005a0705?OpenDocument
Figline Valdarno (Figline e Incisa Valdarno),Figline Valdarno (Figline e Incisa Valdarno),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/07d37dcfb64a442cc1256fa2005a06ab?OpenDocument
Fighinum,Fighinum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/07d37dcfb64a442cc1256fa2005a06ab?OpenDocument
Fidenza,Fidenza,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3161e5639a264114c1256fa2005a0652?OpenDocument
Fiastra,Fiastra,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/23e98475b4e45348c1256fa2005a05bd?OpenDocument
Fiano (Pescaglia),Fiano (Pescaglia),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0d7c1029d77135bdc1256fa2005a0561?OpenDocument
Fiano Romano,Fiano Romano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f9d415f8ee150ee8c1256fa2005a0599?OpenDocument
Ferraria,Ferraria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/39a123711700f382c1256fa20059ff59?OpenDocument
Ferrara,Ferrara,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/39a123711700f382c1256fa20059ff59?OpenDocument
Ferrandina,Ferrandina,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3277cc1e81dae492c1256fa20059ff10?OpenDocument
Fermo,Fermo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fd5692f9a24f19b1c1256fa20059fde1?OpenDocument
Ferentinum,Ferentinum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/20644371e4a397b4c1256fa20059fd2c?OpenDocument
Ferentino,Ferentino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/20644371e4a397b4c1256fa20059fd2c?OpenDocument
Ferentillo,Ferentillo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4a5c1cebe62aadd3c1256fa20059fd19?OpenDocument
Feodosija,Feodosija,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d2478b65d8b9e210c1256f9a0047a86d?OpenDocument
Feltria,Feltria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/65f7da0dc4daddb8c1256fa20059fc73?OpenDocument
Feltre,Feltre,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/65f7da0dc4daddb8c1256fa20059fc73?OpenDocument
Felletum,Felletum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d66a4fd263e78767c1256fa20059fc55?OpenDocument
Feletto,Feletto,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d66a4fd263e78767c1256fa20059fc55?OpenDocument
Felectum,Felectum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d66a4fd263e78767c1256fa20059fc55?OpenDocument
Favria,Favria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e0ca5c2ee6a6c8e0c1256fa20059fc3c?OpenDocument
Favignana,Favignana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/90c62b0621cf75bdc1256fa20059fc22?OpenDocument
Faverges,Faverges,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a6ee45625074c174c1256fa20059fc14?OpenDocument
Faventia,Faventia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/18983ad08195b9e3c1256fa20059f5c9?OpenDocument
Farnetella (Sinalunga),Farnetella (Sinalunga),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/660278410fa462fdc1256fa20059fbed?OpenDocument
Farnese,Farnese,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dff87b85e21ac8a1c1256fa20059fb6d?OpenDocument
Faria,Faria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c3d95a5e30b4f163c1256fa3005eee01?OpenDocument
Farfa (Fara in Sabina),Farfa (Fara in Sabina),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e14f3a82b8286d72c1256fa3005c5ab3?OpenDocument
Fanum,Fanum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/773e682ce9e6e43fc1256fa20059f9ef?OpenDocument
Fano,Fano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/773e682ce9e6e43fc1256fa20059f9ef?OpenDocument
Fanano,Fanano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/940b3a2f12c5618ec1256fa20059f9e1?OpenDocument
Famulasca,Famulasca,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5b49df277eaf866bc1256f9a0049202d?OpenDocument
Famagusta,Famagusta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/772760d37cdcc1f2c1256fa20059f9bd?OpenDocument
Famagosta,Famagosta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/772760d37cdcc1f2c1256fa20059f9bd?OpenDocument
Fama Augusta,Fama Augusta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/772760d37cdcc1f2c1256fa20059f9bd?OpenDocument
Falerium,Falerium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/af3e85a518f74724c1256f9a0054cc04?OpenDocument
Falcinellum,Falcinellum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/31f282ff1ad8d395c1256fa20059f94e?OpenDocument
Falcinello (Sarzana),Falcinello (Sarzana),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/31f282ff1ad8d395c1256fa20059f94e?OpenDocument
Fagnano (Lucca),Fagnano (Lucca),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e7d387e03fe6f42ac1256fa20059f921?OpenDocument
Fagedis,Fagedis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/23bfea5518dbcc11c1256fa20059f565?OpenDocument
Faganea,Faganea,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c9adc4181f5ee3f5c1256fa20059f8de?OpenDocument
Fagagna,Fagagna,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c9adc4181f5ee3f5c1256fa20059f8de?OpenDocument
Faenza,Faenza,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/18983ad08195b9e3c1256fa20059f5c9?OpenDocument
Faedis,Faedis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/23bfea5518dbcc11c1256fa20059f565?OpenDocument
Fabrica,Fabrica,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e0ca5c2ee6a6c8e0c1256fa20059fc3c?OpenDocument
Fabrianum,Fabrianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fe58d13e88702154c1256fa3005c5767?OpenDocument
Fabriano,Fabriano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fe58d13e88702154c1256fa3005c5767?OpenDocument
Exium,Exium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d0e0e9857f6a98c7c1256fa2005a50eb?OpenDocument
Evian-les-Bains,Evian-les-Bains,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2621d83bbc198b48c125708900344739?OpenDocument
Eumenia,Eumenia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/24a004015f21547cc1256fa40048ce73?OpenDocument
Eugubium,Eugubium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fdc4a6a0497db419c1256fa2005a4f74?OpenDocument
Este,Este,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2d4b1d7bfe91ecccc1256f9a0056ffb6?OpenDocument
Estavayer-le-Lac,Estavayer-le-Lac,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4f697b72c7b9563ec125708900342aad?OpenDocument
Esium,Esium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d0e0e9857f6a98c7c1256fa2005a50eb?OpenDocument
Esine,Esine,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/997c0fce257e2242c1256f9a0056ff7c?OpenDocument
Eseno,Eseno,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/997c0fce257e2242c1256f9a0056ff7c?OpenDocument
Esanatoglia,Esanatoglia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3f786232cbb9a29bc1256f9a0056fef3?OpenDocument
Erice,Erice,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/22281e28ab54a501c1256f9a0056fee1?OpenDocument
_l8lp652g_,Erbè,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5b115ef868220ec1c125708900340bc3?OpenDocument
Equi (Fivizzano),Equi (Fivizzano),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cd31f8d4bff0e645c1256f9a0056fecd?OpenDocument
Equi Terme (Fivizzano),Equi Terme (Fivizzano),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cd31f8d4bff0e645c1256f9a0056fecd?OpenDocument
Eporedia,Eporedia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ba1a1b0456b6966dc1256fa2005a56bd?OpenDocument
Enna,Enna,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/5b5dd161ce0f2747c1256f9a0056fea1?OpenDocument
Emilia,Emilia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d3103473e9eedf3ac1256f9a0056fe87?OpenDocument
Elsi,Elsi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f09c8e37c622c87dc1256f9a0056fde4?OpenDocument
Elmice,Elmice,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e18ba465ea344be2c1256fac003ef3bc?OpenDocument
Elimonta,Elimonta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f73b38baae6edb91c1256fa3005fb27f?OpenDocument
Elci (Radicondoli),Elci (Radicondoli),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f09c8e37c622c87dc1256f9a0056fde4?OpenDocument
Ecclesiae,Ecclesiae,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/24a0358d04657bbbc1256fa2005a518a?OpenDocument
Durantis,Durantis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/57f5d6ec5f35564ac1256f3b004d397e?OpenDocument
Dulcisaqua,Dulcisaqua,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7084bda62693fac9c1256f9a0056f8a9?OpenDocument
Dugliolo (Budrio),Dugliolo (Budrio),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c63a54504ff2b694c1256f9a0056fdd6?OpenDocument
Dubrovnik,Dubrovnik,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbf68fe6b1f9c200c1256fac003ee022?OpenDocument
